"","Sample","Chromosome","Start_UBR5","End_UBR5","Segment_Mean_UBR5","Start_MYC","End_MYC","Segment_Mean_MYC"
"1376","HITCH_p_TCGASNP_b93_N_GenomeWideSNP_6_H02_741436","8",78077929,103678365,0.0362,119009021,141364907,0.0256
"1377","HITCH_p_TCGASNP_b93_N_GenomeWideSNP_6_H03_741422","8",71307628,111282441,0.0177,124748923,133376976,0.0133
"1378","HITCH_p_TCGASNP_b93_N_GenomeWideSNP_6_H04_741456","8",101231724,104586561,0.541,126263312,128744020,0.5554
"1379","HITCH_p_TCGASNP_b93_N_GenomeWideSNP_6_H05_741448","8",48940182,137684219,-0.0432,48940182,137684219,-0.0432
"1380","HITCH_p_TCGASNP_b93_N_GenomeWideSNP_6_H06_741558","8",85645184,111282809,0.212,114638558,137064340,0.2181
"1381","HITCH_p_TCGASNP_b93_N_GenomeWideSNP_6_H07_741398","8",94545887,112911388,0.0157,119150615,140020241,0.0086
"1382","HITCH_p_TCGASNP_b93_N_GenomeWideSNP_6_H08_741572","8",101677091,111282809,0.0113,111283031,145072769,0.0097
"1383","HITCH_p_TCGASNP_b93_N_GenomeWideSNP_6_H09_741396","8",50126679,119139771,0.012,119150615,143616987,0.0077
"1384","HITCH_p_TCGASNP_b93_N_GenomeWideSNP_6_H10_741508","8",40926161,145072769,0.0139,40926161,145072769,0.0139
"1385","HITCH_p_TCGASNP_b93_N_GenomeWideSNP_6_H11_741450","8",39530780,145072769,0.0056,39530780,145072769,0.0056
"1386","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_A01_748020","8",101850891,103128197,0.7693,127601485,127810463,1.1196
"1387","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_A02_747974","8",96280902,106361582,0.0296,114638468,140675910,0.0111
"1388","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_A04_747948","8",98927949,111279265,0.0173,111288052,145072769,0.0106
"1389","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_A05_748040","8",87419038,105962834,0.0082,114879885,131717958,0.0099
"1390","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_A06_747912","8",78942056,114619207,-0.0023,114628679,128582669,-0.0087
"1391","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_A07_747984","8",94545887,106481973,-0.0018,111288052,134046077,0.0086
"1392","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_A08_747928","8",100221668,102980362,0.5464,123910883,128744020,0.5505
"1393","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_A09_747960","8",93081044,111282237,0.4713,116444211,130046248,0.4826
"1394","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_A10_747906","8",71304199,111269132,0.0123,111288052,139591259,0.0149
"1395","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_A11_748018","8",66916017,111282809,0.0303,124743287,134467419,0.0171
"1396","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_A12_747988","8",84358447,124743508,0.0129,124751642,139591259,0.0118
"1397","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_B02_747956","8",67636256,106010127,0.0378,126640668,131717380,0.0447
"1398","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_B04_748050","8",88917766,106221326,0.0089,124746384,133527393,0.0075
"1399","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_B05_747918","8",102064151,106481973,0.0134,111289023,140981811,0.0076
"1400","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_B06_747894","8",88832549,114619814,0.552,114638468,138272848,0.5609
"1401","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_B07_747866","8",94546864,111282237,0.0117,114638468,145072769,0.0098
"1402","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_B08_747996","8",71307628,114622478,0.0164,114626238,145072769,0.0125
"1403","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_B09_748032","8",86209259,111282237,0.0068,114638468,140990632,0.0111
"1404","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_B11_747940","8",46503845,114622478,0.0076,114626121,133157992,0.0079
"1405","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_B12_747874","8",84358566,104925258,0.4944,125096143,139591259,0.5572
"1406","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C01_747962","8",23392434,139591259,0.015,23392434,139591259,0.015
"1407","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C03_748014","8",97578107,106267822,0.4968,106274220,129471377,0.5028
"1408","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C04_747990","8",84358447,114622258,0.0694,114642539,145072769,0.0619
"1409","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C05_748002","8",86209259,111282237,0.0077,111288052,140991025,0.0094
"1410","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C06_748044","8",78884421,106005452,0.015,114628907,140991025,0.0135
"1411","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C08_747904","8",99778761,103817282,0.5986,127607194,127832475,1.1104
"1412","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C09_748028","8",12470013,106267822,0.0133,106936255,142086423,0.0288
"1413","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C10_748046","8",66922831,111282417,0.0171,125382752,137295182,0.0193
"1414","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C11_748016","8",46082815,116619113,0.2235,116619143,145072769,0.2423
"1415","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C12_747976","8",40926161,111282417,0.0153,111288052,138713170,0.0147
"1416","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D01_747998","8",39531496,141553478,0.0164,39531496,141553478,0.0164
"1417","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D02_748008","8",94935974,111279265,0.4159,124113544,143227828,0.4008
"1418","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D03_747922","8",101145254,102494826,0.5233,126855918,129761605,0.3811
"1419","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D04_747896","8",81254,145072769,0.0135,81254,145072769,0.0135
"1420","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D05_747994","8",40292402,139591259,0.0274,40292402,139591259,0.0274
"1421","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D06_747908","8",39464426,138384155,0.0053,39464426,138384155,0.0053
"1422","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D07_747936","8",7952369,145072769,0.0029,7952369,145072769,0.0029
"1423","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D08_747930","8",77359136,111282809,0.0815,111288052,137811491,0.0934
"1424","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D09_748024","8",94306969,102980362,0.0366,112806417,139590373,0.2537
"1425","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D10_747876","8",84358447,111282237,0.0215,111288052,145072769,0.0191
"1426","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D11_747890","8",40149950,102980336,0.0132,111283031,141574208,0.0106
"1427","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D12_748030","8",95305682,108259950,0.3276,116107898,128744020,0.332
"1428","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E01_747952","8",81254,145072769,-0.0088,81254,145072769,-0.0088
"1429","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E02_748004","8",78276379,111279265,0.0141,114436213,141239137,0.0174
"1430","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E03_748026","8",87736176,114619814,0.0132,114638468,143622987,0.0126
"1431","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E04_747942","8",94545887,114622678,0.0185,122562554,139591259,0.0183
"1432","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E05_748038","8",70733452,111279265,0.1036,111288052,145072769,0.1078
"1433","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E06_747926","8",94545887,106002773,-0.0016,111283031,131717380,0.0056
"1434","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E07_747944","8",93268622,103817267,0.0703,126990627,127938482,0.3737
"1435","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E08_748054","8",12695279,145072769,0.0959,12695279,145072769,0.0959
"1436","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E09_747924","8",71307628,111282417,0.1768,123552963,128013941,0.2596
"1437","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E10_747900","8",101406923,110801090,0.449,111288052,135212129,0.4473
"1438","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E11_747882","8",91901135,111273427,0.0157,114363612,141062085,0.0161
"1439","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E12_747870","8",84358447,114619207,0.017,114638468,145072769,0.01
"1440","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F01_748036","8",98927949,111279265,0.0172,111288052,143222462,0.0119
"1441","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F02_747958","8",13290343,145072769,0.0116,13290343,145072769,0.0116
"1442","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F03_747980","8",88929660,108955421,0.3245,111288052,143616987,0.3186
"1443","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F04_747888","8",76119782,106599434,0.5473,117039065,134033290,0.7681
"1444","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F05_748010","8",94113040,103774302,0.3633,127575631,127759804,0.7349
"1445","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F06_747880","8",64404676,111282852,0.0322,120271773,134412571,0.0608
"1446","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F07_747934","8",39495103,112363464,0.188,125533955,133488004,0.2049
"1447","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F08_747902","8",77851919,143624714,0.0122,77851919,143624714,0.0122
"1448","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F09_748034","8",11930740,145072769,0.0119,11930740,145072769,0.0119
"1449","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F10_747982","8",67636165,111282417,0.018,120816679,128739928,0.0183
"1450","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F11_747938","8",93398542,103898541,0.1281,125098343,132529383,0.2001
"1451","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F12_747970","8",71303903,114568589,0.0943,119017351,141390013,0.0386
"1452","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_G01_748012","8",94545887,111279265,0.0166,114638468,140996848,0.0102
"1453","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_G02_748006","8",39530780,114622438,0.0157,114638468,145072769,0.0123
"1454","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_G03_747872","8",94545887,111279265,0.4536,114638468,145072769,0.4638
"1455","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_G04_747978","8",71307628,107374214,0.0047,107376760,128742994,0.0047
"1456","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_G05_747932","8",71307628,128742994,0.0162,71307628,128742994,0.0162
"1457","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_G06_748042","8",70733452,111279265,0.0159,111288052,145072769,0.0142
"1458","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_G07_747950","8",55816364,102980362,0.4087,121285354,140991041,0.4266
"1459","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_G08_747946","8",85823150,111282417,0.0144,111283031,145072769,0.0096
"1460","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_G09_747972","8",84358447,111282065,0.0198,127441520,129851410,-0.019
"1461","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_G10_747886","8",39539496,111282237,0.013,111288052,145072769,0.0133
"1462","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_G11_747892","8",94545887,111279265,0.0366,115902987,143217284,0.0308
"1463","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_G12_747916","8",71304266,103092909,0.4524,114920527,144672889,0.4635
"1464","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_H01_748052","8",77845751,128744020,0.0136,77845751,128744020,0.0136
"1465","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_H03_747992","8",55916701,141574857,0.0142,55916701,141574857,0.0142
"1466","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_H04_747986","8",77359136,111279265,0.0206,111288052,141564139,0.0156
"1467","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_H05_748022","8",3934216,145072769,0.0118,3934216,145072769,0.0118
"1468","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_H06_747964","8",57468448,106373265,-0.1032,114642539,144568943,-0.1107
"1469","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_H07_747868","8",102140254,102638817,-0.0045,126890993,128343188,-0.0088
"1470","JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_H08_748056","8",86617157,111279265,0.0113,112326389,140991041,0.0185
"1471","KEBAB_p_TCGASNP_226_227_N_GenomeWideSNP_6_B02_1151576","8",77844408,128744020,-5e-04,77844408,128744020,-5e-04
"1472","KEBAB_p_TCGASNP_226_227_N_GenomeWideSNP_6_B03_1151480","8",40926161,145072769,-0.0014,40926161,145072769,-0.0014
"1473","KEBAB_p_TCGASNP_226_227_N_GenomeWideSNP_6_D09_1151584","8",77844408,108884441,0.0079,111288052,128744020,0.0097
"1474","KEBAB_p_TCGASNP_226_227_N_GenomeWideSNP_6_D10_1151578","8",71303987,111279265,-0.001,111288052,139591259,0.0021
"1475","KEBAB_p_TCGASNP_226_227_N_GenomeWideSNP_6_D11_1151512","8",70048926,111279265,0.5357,111288052,136669376,0.5342
"1476","KEBAB_p_TCGASNP_226_227_N_GenomeWideSNP_6_D12_1151522","8",94545481,141327635,5e-04,94545481,141327635,5e-04
"1477","KEBAB_p_TCGASNP_226_227_N_GenomeWideSNP_6_E01_1151610","8",71307628,111279265,-1e-04,111288052,145072769,0.0044
"1478","KEBAB_p_TCGASNP_226_227_N_GenomeWideSNP_6_E02_1151484","8",46350533,141103860,-6e-04,46350533,141103860,-6e-04
"1479","KEBAB_p_TCGASNP_226_227_N_GenomeWideSNP_6_E03_1151658","8",64346546,111279265,3e-04,111288052,132163899,0.0042
"1480","KEBAB_p_TCGASNP_226_227_N_GenomeWideSNP_6_E04_1151606","8",40066499,111282237,0.0027,111283031,128744020,0.002
"1481","KEBAB_p_TCGASNP_226_227_N_GenomeWideSNP_6_E05_1151626","8",71304266,106307700,-1e-04,111288052,139591259,0.0027
"1482","KEBAB_p_TCGASNP_226_227_N_GenomeWideSNP_6_E06_1151634","8",71307628,111282417,0.0022,111283031,140991387,0.0048
"1483","KEBAB_p_TCGASNP_226_227_N_GenomeWideSNP_6_G01_1151594","8",71303903,110993687,0.0926,111288052,145072769,0.1009
"1484","KEBAB_p_TCGASNP_226_227_N_GenomeWideSNP_6_G02_1151534","8",83413588,110983765,0.2086,126154657,127964005,0.3023
"1485","KEBAB_p_TCGASNP_226_227_N_GenomeWideSNP_6_G03_1151558","8",39530780,119139771,0.0098,119150615,128744020,0.0127
"1486","KEBAB_p_TCGASNP_226_227_N_GenomeWideSNP_6_G04_1151476","8",40926161,145072769,0.034,40926161,145072769,0.034
"1487","KEBAB_p_TCGASNP_226_227_N_GenomeWideSNP_6_G05_1151570","8",94545887,102980362,-0.0149,119495790,131972662,-0.0203
"1488","KEBAB_p_TCGASNP_226_227_N_GenomeWideSNP_6_G06_1151630","8",63936953,111282852,-1e-04,111288052,143622987,0.0031
"1489","KEBAB_p_TCGASNP_226_227_N_GenomeWideSNP_6_G07_1151652","8",63936953,111279265,-0.0036,111288052,145072769,0.0022
"1490","KEBAB_p_TCGASNP_226_227_N_GenomeWideSNP_6_G08_1151498","8",25133589,136670116,0.0053,25133589,136670116,0.0053
"1491","KEBAB_p_TCGASNP_226_227_N_GenomeWideSNP_6_G09_1151656","8",77844408,102980362,0.0031,119150615,141009999,0.0044
"1492","KEBAB_p_TCGASNP_226_227_N_GenomeWideSNP_6_G10_1151662","8",71307628,141036137,-5e-04,71307628,141036137,-5e-04
"1493","KEBAB_p_TCGASNP_226_227_N_GenomeWideSNP_6_H04_1151510","8",39530780,145072769,0.0034,39530780,145072769,0.0034
"1494","KEBAB_p_TCGASNP_226_227_N_GenomeWideSNP_6_H05_1151642","8",71307628,145072769,0.0173,71307628,145072769,0.0173
"1495","KEBAB_p_TCGASNP_226_227_N_GenomeWideSNP_6_H06_1151638","8",63936953,111279265,0.018,111283031,143622987,0.0305
"1496","KEBAB_p_TCGASNP_226_227_N_GenomeWideSNP_6_H07_1151588","8",58889016,133837049,0.0052,58889016,133837049,0.0052
"1497","KEBAB_p_TCGASNP_226_227_N_GenomeWideSNP_6_H08_1151500","8",63936953,111279265,0.0186,111288052,145072769,0.0235
"1498","KEBAB_p_TCGASNP_226_227_N_GenomeWideSNP_6_H09_1151560","8",71307628,111282237,0.0242,111283031,138132671,0.032
"1499","LEONE_p_TCGA_103_243_257_N_GenomeWideSNP_6_A01_1300650","8",94564122,105932301,0.9139,116145538,136774629,0.9086
"1500","MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_E09_729616","8",88700842,102980362,0.001,114638558,145072769,0.0066
"1501","MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_E10_729686","8",25133589,111279265,0.008,124138489,145072769,0.0078
"1502","MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_E11_729696","8",80432336,111279265,-0.0041,114868722,136825006,0.0048
"1503","MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_F05_729708","8",40335391,136881227,0.0055,40335391,136881227,0.0055
"1504","MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_F08_729632","8",16792506,145072769,0.007,16792506,145072769,0.007
"1505","MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_F09_729562","8",46449903,111282237,-0.0021,111288052,141390013,0.0029
"1506","MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_F10_729568","8",39527181,111279265,0.0011,111288052,143616987,0.0098
"1507","MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_F11_729664","8",25126554,111282417,0.0052,114638468,145072769,0.008
"1508","MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_F12_729600","8",39531496,111279265,0.0067,114441068,145072769,0.0079
"1509","MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_G01_729680","8",95635573,106846405,0.4045,126574883,128730029,0.3479
"1510","MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_G02_729558","8",50126018,136881227,0.0027,50126018,136881227,0.0027
"1511","MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_G04_729748","8",39530780,145072769,0.0111,39530780,145072769,0.0111
"1512","MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_G05_729678","8",57220239,111279265,0.0055,111288052,141570548,0.0077
"1513","MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_G06_729736","8",94545887,119266098,0.0014,119270773,145072769,-0.0079
"1514","MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_G07_729620","8",71304199,141012587,0.0069,71304199,141012587,0.0069
"1515","MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_G09_729722","8",71307628,111279265,0.0081,111288052,136881227,0.0072
"1516","MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_G10_729670","8",56085921,108515595,0.0038,116619616,140999428,0.0073
"1517","MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_G11_729738","8",71307892,114619814,0.0068,114638468,137810080,0.0038
"1518","MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_G12_729710","8",40381056,114619814,0.01,114638468,139590373,0.0094
"1519","MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_H01_729582","8",71303903,111279265,0.005,111288052,128735944,0.0037
"1520","MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_H02_729740","8",46503558,111279265,0.0015,111288052,141565500,-0.0064
"1521","MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_H03_729588","8",39530780,111279265,0.0059,111288052,139591259,0.0022
"1522","MINAE_p_TCGA_200_202_203_SNP_N_GenomeWideSNP_6_A01_955188","8",72728372,114619814,0.1042,114638468,144674595,0.1003
"1523","MINAE_p_TCGA_200_202_203_SNP_N_GenomeWideSNP_6_A02_955142","8",72728372,114619814,0.0036,114629254,141240852,-0.0011
"1524","MINAE_p_TCGA_200_202_203_SNP_N_GenomeWideSNP_6_A03_955174","8",40335391,111282237,0.0033,111288052,145072769,-0.0033
"1525","MINAE_p_TCGA_200_202_203_SNP_N_GenomeWideSNP_6_B02_955290","8",25126818,111282237,0.0016,114638468,143611680,2e-04
"1526","MINAE_p_TCGA_200_202_203_SNP_N_GenomeWideSNP_6_B03_955126","8",51078086,122695184,0.0972,122698219,128744020,0.0732
"1527","MINAE_p_TCGA_200_202_203_SNP_N_GenomeWideSNP_6_B04_955178","8",25126735,114619814,3e-04,114653157,141299356,-0.0012
"1528","MINAE_p_TCGA_200_202_203_SNP_N_GenomeWideSNP_6_B05_955118","8",25122457,111282417,7e-04,111288052,145072769,0.0021
"1529","MINAE_p_TCGA_200_202_203_SNP_N_GenomeWideSNP_6_B06_955270","8",91205311,111279265,0.3791,119150615,139591259,0.3765
"1530","MINAE_p_TCGA_200_202_203_SNP_N_GenomeWideSNP_6_D04_955122","8",50126018,102980362,8e-04,111283031,143616987,0.0064
"1531","MINAE_p_TCGA_200_202_203_SNP_N_GenomeWideSNP_6_D05_955116","8",101731831,103164158,0.5192,125796470,130436749,0.4987
"1532","MINAE_p_TCGA_200_202_203_SNP_N_GenomeWideSNP_6_D06_955128","8",86229618,114619814,0.0033,114638468,145072769,0.0018
"1533","MINAE_p_TCGA_200_202_203_SNP_N_GenomeWideSNP_6_D07_955144","8",57058675,114619814,0.0029,114638468,134027922,-4e-04
"1534","MINAE_p_TCGA_200_202_203_SNP_N_GenomeWideSNP_6_D08_955214","8",55964201,111282050,0.0028,111288052,142064388,-1e-04
"1535","MINAE_p_TCGA_200_202_203_SNP_N_GenomeWideSNP_6_D09_955250","8",101131305,128744020,-0.0011,101131305,128744020,-0.0011
"1536","MINAE_p_TCGA_200_202_203_SNP_N_GenomeWideSNP_6_D10_955154","8",39530780,106296630,0.0018,122049229,136881227,-0.0041
"1537","MINAE_p_TCGA_200_202_203_SNP_N_GenomeWideSNP_6_D11_955180","8",50126018,111282237,0.01,111283031,145072769,0.0096
"1538","MINAE_p_TCGA_200_202_203_SNP_N_GenomeWideSNP_6_D12_955166","8",61511401,102980362,0.2753,119151486,145072769,0.2815
"1539","MINAE_p_TCGA_200_202_203_SNP_N_GenomeWideSNP_6_E01_955146","8",41055407,142373100,0.0961,41055407,142373100,0.0961
"1540","MINAE_p_TCGA_200_202_203_SNP_N_GenomeWideSNP_6_G02_955164","8",70719635,111282237,-0.0149,114638468,141045784,-0.0044
"1541","MINAE_p_TCGA_200_202_203_SNP_N_GenomeWideSNP_6_G03_955264","8",99835587,114619814,-0.0124,114629288,128112456,-0.0161
"1542","MINAE_p_TCGA_200_202_203_SNP_N_GenomeWideSNP_6_G04_955260","8",70741852,111282237,-1e-04,111288052,141319311,0.0051
"1543","MINAE_p_TCGA_200_202_203_SNP_N_GenomeWideSNP_6_G05_955136","8",91908737,114619814,0.1694,120544947,131976820,0.1907
"1544","MOHEL_p_TCGA_271_274_275_N_GenomeWideSNP_6_A01_1320320","8",63936514,114622678,-0.004,119150615,145072769,0.0059
"1545","MOHEL_p_TCGA_271_274_275_N_GenomeWideSNP_6_A02_1320380","8",39530780,145072769,-7e-04,39530780,145072769,-7e-04
"1546","MOHEL_p_TCGA_271_274_275_N_GenomeWideSNP_6_A04_1320310","8",25133589,114622424,-5e-04,119150615,140996875,-0.0042
"1547","MOHEL_p_TCGA_271_274_275_N_GenomeWideSNP_6_A05_1320450","8",79168184,111279265,0.0018,114629502,128744020,-0.0032
"1548","MOHEL_p_TCGA_271_274_275_N_GenomeWideSNP_6_A06_1320364","8",50119827,111282237,-0.0017,111283031,141028500,0.0028
"1549","MOHEL_p_TCGA_271_274_275_N_GenomeWideSNP_6_A07_1320316","8",16417152,111282237,0.0075,111283031,145072769,0.0029
"1550","MOHEL_p_TCGA_271_274_275_N_GenomeWideSNP_6_A08_1320308","8",101598642,102436241,1.4497,122327011,128470126,1.3036
"1551","MOHEL_p_TCGA_271_274_275_N_GenomeWideSNP_6_A09_1320368","8",82385345,119142545,0.0022,119150615,139590373,9e-04
"1552","MOHEL_p_TCGA_271_274_275_N_GenomeWideSNP_6_A10_1320352","8",99115832,111279265,0.1807,114638468,128744020,0.1746
"1553","MOHEL_p_TCGA_271_274_275_N_GenomeWideSNP_6_A11_1320328","8",39527450,111282237,-0.0017,111283031,133203317,0
"1554","MOHEL_p_TCGA_271_274_275_N_GenomeWideSNP_6_A12_1320324","8",101613484,103042906,0.2279,126161769,134039565,0.2354
"1555","MOHEL_p_TCGA_271_274_275_N_GenomeWideSNP_6_B01_1320440","8",59130571,105913168,0.3981,119150615,134635561,0.4157
"1556","MOHEL_p_TCGA_271_274_275_N_GenomeWideSNP_6_B03_1320358","8",64435349,128744020,0.0096,64435349,128744020,0.0096
"1557","MOHEL_p_TCGA_271_274_275_N_GenomeWideSNP_6_B04_1320374","8",60958215,145072769,7e-04,60958215,145072769,7e-04
"1558","MOHEL_p_TCGA_271_274_275_N_GenomeWideSNP_6_B05_1320382","8",101882788,141653342,0.0115,101882788,141653342,0.0115
"1559","MOHEL_p_TCGA_271_274_275_N_GenomeWideSNP_6_B06_1320476","8",82867565,114830832,-0.0084,114946572,141291925,2e-04
"1560","MOHEL_p_TCGA_271_274_275_N_GenomeWideSNP_6_B07_1320420","8",24350286,145072769,0.004,24350286,145072769,0.004
"1561","MOHEL_p_TCGA_271_274_275_N_GenomeWideSNP_6_B08_1320404","8",47497857,106497851,0.1975,119150615,143566339,0.2102
"1562","MOHEL_p_TCGA_271_274_275_N_GenomeWideSNP_6_B09_1320376","8",87563451,111276327,0.3154,115774582,138090279,0.3145
